ticker,cik,filing_date,filing_year,word_count,total_ai_keywords,ai_intensity,artificial intelligence,machine learning,deep learning,neural network,natural language processing,computer vision,generative ai,large language model,chatgpt,automation,algorithmic,predictive analytics,data science,ai-powered,ai-driven,intelligent automation
POOL,0000945841,2022-02-25,2022,47480,2,0.4212299915754002,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
POOL,0000945841,2021-02-25,2021,45307,1,0.22071644558236034,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POOL,0000945841,2020-02-27,2020,43488,1,0.2299484915378955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POOL,0000945841,2019-02-27,2019,43906,1,0.22775930396756705,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
POOL,0000945841,2018-02-28,2018,45264,1,0.22092612230470132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PPG,0000079879,2025-02-20,2025,54190,2,0.36907178446207783,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PPG,0000079879,2024-02-15,2024,52259,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPG,0000079879,2023-02-16,2023,51283,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPG,0000079879,2022-02-17,2022,52362,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPL,0000922224,2025-02-13,2025,123770,4,0.32318009210632626,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPL,0000922224,2024-02-16,2024,126227,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPL,0000922224,2023-02-17,2023,128514,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPL,0000922224,2022-02-18,2022,121147,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPL,0000922224,2021-02-18,2021,154415,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPL,0000922224,2020-02-14,2020,155885,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPL,0000922224,2019-02-14,2019,163091,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPL,0000922224,2018-02-22,2018,160744,7,0.4354750410590753,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
PFG,0001126328,2025-02-19,2025,170518,1,0.05864483514936839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFG,0001126328,2024-02-20,2024,177490,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFG,0001126328,2023-02-16,2023,154979,1,0.06452487111156996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PFG,0001126328,2022-02-11,2022,155586,1,0.06427313511498463,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PFG,0001126328,2021-02-12,2021,165774,1,0.060323090472571096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PG,0000080424,2025-08-04,2025,49364,8,1.620614212786646,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG,0000080424,2024-08-05,2024,48803,7,1.4343380529885459,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG,0000080424,2023-08-04,2023,48081,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG,0000080424,2022-08-05,2022,51703,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGR,0000080661,2025-03-03,2025,33016,6,1.817300702689605,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PGR,0000080661,2024-02-26,2024,33976,6,1.7659524370143629,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PGR,0000080661,2023-02-27,2023,33585,9,2.6797677534613666,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PGR,0000080661,2022-02-28,2022,32327,3,0.9280168280384817,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD,0001045609,2025-02-14,2025,90415,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD,0001045609,2024-02-13,2024,89833,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD,0001045609,2023-02-14,2023,94542,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD,0001045609,2022-02-09,2022,90662,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD,0001045609,2021-02-11,2021,93512,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD,0001045609,2020-02-11,2020,88690,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLD,0001045609,2019-02-13,2019,80539,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRU,0001137774,2025-02-13,2025,215525,20,0.9279665932026446,11,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0
PRU,0001137774,2024-02-21,2024,229912,15,0.6524235359615853,6,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0
PRU,0001137774,2023-02-16,2023,207765,10,0.48131302192380815,2,1,0,0,0,0,0,0,0,2,0,0,5,0,0,0
PRU,0001137774,2022-02-17,2022,211714,7,0.33063472420340645,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0
PRU,0001137774,2021-02-19,2021,214250,6,0.28004667444574094,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
PEG,0000788784,2025-02-25,2025,118398,7,0.5912262031453234,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0
PEG,0000788784,2024-02-26,2024,100324,6,0.5980622782185718,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
PEG,0000788784,2023-02-22,2023,104397,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEG,0000788784,2022-02-24,2022,111785,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEG,0000788784,2021-03-01,2021,122398,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEG,0000788784,2020-02-26,2020,134350,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEG,0000788784,2019-02-28,2019,126888,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PEG,0000788784,2018-02-26,2018,127110,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTC,0000857005,2025-11-21,2025,50688,4,0.7891414141414143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
PTC,0000857005,2024-11-14,2024,49174,2,0.4067189978443893,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PTC,0000857005,2023-11-20,2023,50024,1,0.19990404605789222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PTC,0000857005,2022-11-15,2022,52453,5,0.9532343240615407,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
PTC,0000857005,2021-11-22,2021,55400,7,1.263537906137184,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
PTC,0000857005,2020-11-20,2020,59065,16,2.708880047405401,2,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0
PTC,0000857005,2019-11-18,2019,62068,18,2.90004511181285,2,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0
PTC,0000857005,2018-11-16,2018,60792,22,3.6188972233188577,1,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0
PSA,0001393311,2026-02-12,2026,56875,11,1.9340659340659343,8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
PSA,0001393311,2025-02-24,2025,55594,9,1.6188797352232256,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PSA,0001393311,2024-02-20,2024,53775,4,0.7438400743840075,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PSA,0001393311,2023-02-21,2023,51302,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSA,0001393311,2022-02-22,2022,47688,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSA,0001393311,2021-02-24,2021,51161,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSA,0001393311,2020-02-25,2020,50871,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSA,0001393311,2019-02-27,2019,56655,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PSA,0001393311,2018-03-01,2018,53495,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHM,0000822416,2026-02-04,2026,42112,3,0.712386018237082,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHM,0000822416,2025-02-06,2025,42754,3,0.7016887308789821,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHM,0000822416,2024-02-05,2024,41903,1,0.23864639763262774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHM,0000822416,2023-02-06,2023,41278,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHM,0000822416,2022-02-07,2022,42885,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHM,0000822416,2021-02-02,2021,47439,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHM,0000822416,2020-01-30,2020,50908,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHM,0000822416,2019-01-31,2019,53401,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHM,0000822416,2018-02-07,2018,51691,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWR,0001050915,2025-02-20,2025,86734,2,0.23059008001475778,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWR,0001050915,2024-02-22,2024,85260,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWR,0001050915,2023-02-23,2023,85874,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWR,0001050915,2022-02-25,2022,100626,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWR,0001050915,2021-03-01,2021,92676,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWR,0001050915,2020-02-28,2020,88691,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWR,0001050915,2019-02-28,2019,94394,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PWR,0001050915,2018-02-28,2018,92316,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QCOM,0000804328,2025-11-05,2025,59377,20,3.3683075938494706,4,2,0,0,1,1,9,0,0,3,0,0,0,0,0,0
QCOM,0000804328,2024-11-06,2024,61577,24,3.89755915358007,6,3,0,0,1,1,11,0,0,2,0,0,0,0,0,0
QCOM,0000804328,2023-11-01,2023,61421,17,2.767783005812344,3,3,0,0,1,2,6,0,0,2,0,0,0,0,0,0
QCOM,0000804328,2022-11-02,2022,64495,10,1.5505077913016512,2,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0
QCOM,0000804328,2021-11-03,2021,65660,11,1.675296984465428,2,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0
QCOM,0000804328,2020-11-04,2020,71104,11,1.547029702970297,4,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0
QCOM,0000804328,2019-11-06,2019,78601,5,0.6361242223381381,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QCOM,0000804328,2018-11-07,2018,80919,11,1.359384075433458,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGX,0001022079,2025-02-20,2025,72416,18,2.4856385329209014,4,1,0,0,0,0,5,0,0,7,0,1,0,0,0,0
DGX,0001022079,2024-02-22,2024,68695,16,2.3291360361016085,4,1,0,0,0,0,5,0,0,5,0,1,0,0,0,0
DGX,0001022079,2023-02-21,2023,67909,12,1.76707063864878,6,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0
DGX,0001022079,2022-02-28,2022,69063,9,1.3031579861865252,4,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0
DGX,0001022079,2021-02-22,2021,76758,8,1.0422366398290732,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0
DGX,0001022079,2020-02-20,2020,72702,8,1.1003823828780501,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0
DGX,0001022079,2019-02-21,2019,70819,6,0.8472302630649967,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
DGX,0001022079,2018-02-23,2018,71998,1,0.13889274702075058,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
RL,0001037038,2025-05-22,2025,80571,8,0.9929130828710081,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RL,0001037038,2024-05-23,2024,82566,7,0.8478066032022867,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RL,0001037038,2023-05-25,2023,84284,8,0.9491718475630013,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RL,0001037038,2022-05-24,2022,86201,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RL,0001037038,2021-05-20,2021,87489,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RL,0001037038,2020-05-27,2020,90354,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RL,0001037038,2019-05-16,2019,81612,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RL,0001037038,2018-05-23,2018,80693,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJF,0000720005,2025-11-25,2025,110445,5,0.4527140205532165,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RJF,0000720005,2024-11-26,2024,114224,5,0.4377363776439277,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RJF,0000720005,2023-11-21,2023,112268,1,0.08907257633519791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJF,0000720005,2022-11-22,2022,113010,1,0.08848774444739403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJF,0000720005,2021-11-23,2021,105173,1,0.0950814372510055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJF,0000720005,2020-11-24,2020,101767,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RJF,0000720005,2019-11-26,2019,105629,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTX,0000101829,2026-02-06,2026,86561,9,1.0397292083039706,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
RTX,0000101829,2025-02-03,2025,94211,11,1.1675918947893558,7,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
RTX,0000101829,2024-02-05,2024,88432,4,0.45232495024425545,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RTX,0000101829,2023-02-07,2023,91485,5,0.5465376837732961,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0
RTX,0000101829,2022-02-11,2022,94780,3,0.31652247309558984,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
RTX,0000101829,2021-02-08,2021,102275,2,0.1955512099731117,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
RTX,0000101829,2020-02-06,2020,22906,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTX,0000101829,2019-04-05,2019,1421,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RTX,0000101829,2019-02-07,2019,21790,1,0.45892611289582375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RTX,0000101829,2018-02-09,2018,20405,1,0.490075961774075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
O,0000726728,2025-02-25,2025,70316,1,0.14221514306843394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
O,0000726728,2024-02-21,2024,69733,1,0.14340412717077997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
O,0000726728,2023-02-22,2023,77384,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O,0000726728,2022-02-23,2022,81921,1,0.12206882240207029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
O,0000726728,2021-02-23,2021,70002,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O,0000726728,2020-02-24,2020,63397,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O,0000726728,2019-03-01,2019,159971,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O,0000726728,2019-02-22,2019,159733,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O,0000726728,2018-02-22,2018,210223,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG,0000910606,2025-02-14,2025,120312,12,0.9974067424695792,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0
REG,0000910606,2024-02-16,2024,117488,11,0.9362658314040583,2,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0
REG,0000910606,2023-02-17,2023,103690,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG,0000910606,2022-02-17,2022,102964,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG,0000910606,2021-02-17,2021,110743,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG,0000910606,2020-02-18,2020,110876,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG,0000910606,2019-02-21,2019,86971,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REG,0000910606,2018-02-27,2018,87554,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
REGN,0000872589,2026-02-04,2026,89978,4,0.4445531129831736,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
REGN,0000872589,2025-02-05,2025,89205,5,0.5605066980550417,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
REGN,0000872589,2024-02-05,2024,94416,5,0.5295712591086257,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
REGN,0000872589,2023-02-06,2023,98526,1,0.10149605180358484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
REGN,0000872589,2022-02-07,2022,98493,1,0.10153005797366312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
REGN,0000872589,2021-02-08,2021,100929,1,0.099079550971475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
REGN,0000872589,2020-02-07,2020,86764,1,0.11525517495735559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
REGN,0000872589,2019-02-07,2019,89619,1,0.1115834811814459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
REGN,0000872589,2018-02-08,2018,95460,1,0.10475591870940708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RF,0001281761,2025-02-21,2025,121051,2,0.1652196181774624,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RF,0001281761,2024-02-23,2024,117725,4,0.3397748991293268,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RF,0001281761,2023-02-24,2023,117497,3,0.2553256678893929,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RF,0001281761,2022-02-24,2022,118491,4,0.33757838148045005,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
RF,0001281761,2021-02-24,2021,126767,1,0.07888488328981517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
RF,0001281761,2020-02-21,2020,122164,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF,0001281761,2019-02-22,2019,118615,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RF,0001281761,2018-02-26,2018,117176,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RSG,0001060391,2025-02-14,2025,76600,3,0.391644908616188,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
RSG,0001060391,2024-02-29,2024,83450,3,0.35949670461354105,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
RSG,0001060391,2023-02-23,2023,81095,3,0.36993649423515634,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
RSG,0001060391,2022-02-11,2022,78240,3,0.3834355828220859,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
RSG,0001060391,2021-02-23,2021,79921,3,0.37537067854506323,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
RMD,0000943819,2025-08-08,2025,72295,7,0.9682550660488277,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
RMD,0000943819,2024-08-09,2024,68414,4,0.5846756511825065,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMD,0000943819,2023-08-11,2023,65624,2,0.30476654882360116,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMD,0000943819,2022-08-12,2022,63485,2,0.315035047649051,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMD,0000943819,2021-08-19,2021,2204,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMD,0000943819,2021-08-17,2021,63782,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMD,0000943819,2021-03-30,2021,1068,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMD,0000943819,2020-08-13,2020,62481,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMD,0000943819,2019-08-08,2019,61486,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMD,0000943819,2018-08-17,2018,58065,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RVTY,0000031791,2025-02-25,2025,52350,5,0.9551098376313276,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
RVTY,0000031791,2024-02-27,2024,55368,5,0.9030486923854933,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
RVTY,0000031791,2023-03-01,2023,62059,3,0.48341094764659437,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
RVTY,0000031791,2022-03-03,2022,62846,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RVTY,0000031791,2021-03-02,2021,82365,2,0.24282158683906999,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
RVTY,0000031791,2020-02-25,2020,83909,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RVTY,0000031791,2019-02-26,2019,85377,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RVTY,0000031791,2018-02-27,2018,81309,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROK,0001024478,2025-11-12,2025,55414,76,13.714945681596708,2,1,0,0,0,0,0,0,0,73,0,0,0,0,0,0
ROK,0001024478,2024-11-12,2024,51586,78,15.120381498856279,3,3,0,0,0,0,0,0,0,72,0,0,0,0,0,0
ROK,0001024478,2023-11-08,2023,51256,75,14.632433276104262,2,1,0,0,0,0,0,0,0,72,0,0,0,0,0,0
ROK,0001024478,2022-11-08,2022,54653,89,16.284558944614204,2,1,0,0,0,0,0,0,0,86,0,0,0,0,0,0
ROK,0001024478,2021-11-09,2021,55592,88,15.829615772053533,2,1,0,0,0,0,0,0,0,85,0,0,0,0,0,0
ROK,0001024478,2020-11-10,2020,56709,92,16.223174452027017,0,0,0,0,0,0,0,0,0,90,0,2,0,0,0,0
ROK,0001024478,2019-11-12,2019,53046,65,12.253515816461183,0,0,0,0,0,0,0,0,0,63,0,2,0,0,0,0
ROL,0000084839,2025-02-13,2025,43644,1,0.2291265695170012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROL,0000084839,2024-02-15,2024,43919,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROL,0000084839,2023-02-16,2023,40467,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROL,0000084839,2022-02-25,2022,39133,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROL,0000084839,2021-02-26,2021,45312,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROL,0000084839,2020-02-28,2020,43067,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROL,0000084839,2019-03-01,2019,39978,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROL,0000084839,2018-02-26,2018,34970,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROP,0000882835,2025-02-24,2025,41361,5,1.2088682575372935,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ROP,0000882835,2024-02-22,2024,41010,6,1.463057790782736,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ROP,0000882835,2023-02-27,2023,42564,4,0.93976130062964,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
ROP,0000882835,2022-02-22,2022,39836,5,1.2551460990059242,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
ROP,0000882835,2021-02-22,2021,40017,5,1.2494689756853339,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
ROP,0000882835,2020-02-28,2020,38394,3,0.7813720893889671,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ROP,0000882835,2019-02-25,2019,34954,2,0.5721805801911083,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ROP,0000882835,2018-02-23,2018,33731,2,0.5929263881889063,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ROST,0000745732,2025-04-01,2025,30721,1,0.32551023729696305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROST,0000745732,2024-04-02,2024,30186,1,0.3312794010468429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROST,0000745732,2023-03-28,2023,31074,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROST,0000745732,2022-03-29,2022,35382,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROST,0000745732,2021-03-30,2021,38294,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROST,0000745732,2020-03-31,2020,36904,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROST,0000745732,2019-04-02,2019,33682,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROST,0000745732,2018-04-03,2018,32781,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCL,0000884887,2026-02-11,2026,68855,4,0.5809309418342895,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCL,0000884887,2025-02-14,2025,69949,2,0.28592260075197645,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCL,0000884887,2024-02-21,2024,75821,2,0.263779164083829,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCL,0000884887,2023-02-23,2023,76819,1,0.13017612830159206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCL,0000884887,2022-03-01,2022,95727,1,0.10446373541425094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCL,0000884887,2021-02-26,2021,101447,2,0.1971472788746833,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCL,0000884887,2020-02-25,2020,78780,2,0.2538715410002539,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCL,0000884887,2019-02-22,2019,71366,1,0.1401227475268335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
